NPI,Gender,State,Credentials,Specialty,ACETAMINOPHEN.CODEINE,FENTANYL,HYDROCODONE.ACETAMINOPHEN,HYDROMORPHONE.HCL,METHADONE.HCL,MORPHINE.SULFATE,MORPHINE.SULFATE.ER,OXYBUTYNIN.CHLORIDE,OXYBUTYNIN.CHLORIDE.ER,OXYCODONE.ACETAMINOPHEN,OXYCODONE.HCL,OXYCONTIN,TRAMADOL.HCL,Opioid.Prescriber
1487634432,M,AR,M.D.,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760573901,M,MA,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760558092,F,OH,M.D.,Family Practice,13,22,142,0,0,0,27,90,39,65,17,26,41,1
1396892287,M,LA,MD,Cardiac Electrophysiology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1144243239,F,NY,RPA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1457471781,F,PA,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215958228,M,NC,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902837206,M,NH,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518985811,F,NC,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063408383,M,IA,MD FACOG,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669764346,M,CA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386706646,M,CA,DO,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770772881,F,WA,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1023223849,M,CA,MD,Colon & Rectal Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386677607,F,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437284395,F,CT,F.N.P.,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679881221,M,IL,M.D.,Internal Medicine,0,0,15,0,0,0,0,0,0,0,0,0,0,1
1760720270,M,IN,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205948544,F,CA,M.D.,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861557605,F,IL,MD,Otolaryngology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1255394888,M,SC,MD,Family Practice,0,0,118,0,0,0,0,17,30,0,0,0,64,1
1619241551,M,OR,PAC,Physician Assistant,13,0,0,0,0,0,0,0,0,0,11,0,0,1
1982711255,M,WI,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821197385,M,CA,M.D.,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396703161,M,CA,MD,Orthopedic Surgery,0,0,25,0,0,0,0,0,0,0,0,0,0,1
1316292451,M,WI,D.O,Hospitalist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578562096,M,AL,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1689763633,M,GA,MD,Internal Medicine,0,0,48,0,0,0,0,13,12,0,0,0,108,1
1134177827,F,NY,M.D,General Practice,0,63,11,0,0,12,0,0,27,50,21,11,29,1
1194893867,M,MD,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538179049,M,FL,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629090709,M,CA,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1811173321,M,OH,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629325998,F,SC,APRN,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,33,1
1780832766,M,FL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588680953,M,NE,M.D.,Family Practice,13,18,181,0,0,0,57,0,68,23,0,0,49,1
1639124985,M,IL,M.D.,Emergency Medicine,0,0,27,0,0,0,0,0,0,0,0,0,0,1
1114359379,F,AR,ANP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336403260,M,GA,M.D.,Urology,0,0,0,0,0,0,0,39,0,0,0,0,0,1
1578569729,F,WI,MD,Family Practice,0,0,45,0,0,0,0,0,0,0,0,0,83,1
1194867119,M,PR,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538489158,F,OR,FNP-C,Nurse Practitioner,0,0,20,14,0,0,0,0,0,0,32,0,0,1
1144331943,M,GA,PA,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043507866,M,IL,MD,Urology,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1740397009,M,CA,DDS,Dentist,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1982614293,M,PA,D.O.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922142124,M,IL,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154492296,M,NY,M.D.,Internal Medicine,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1942296470,M,PA,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295747046,M,ID,D.O.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417123696,F,MN,M.D.,Family Practice,0,0,26,0,0,0,0,0,0,0,0,0,22,1
1396960068,M,FL,D.M.D.,Dentist,0,0,20,0,0,0,0,0,0,0,0,0,0,1
1053547042,M,NC,D.M.D,Dentist,0,0,14,0,0,0,0,0,0,0,0,0,0,1
1326090796,M,AZ,MD,Emergency Medicine,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1295721322,M,WA,MD,Colorectal Surgery (formerly proctology),0,0,14,0,0,0,0,0,0,12,0,0,0,1
1992923775,M,MD,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316942287,F,WA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326024357,F,IL,MD,Internal Medicine,11,0,62,0,0,0,0,0,0,0,0,0,118,1
1659302990,M,NY,D.O.,Family Practice,0,76,27,0,0,0,0,0,16,60,46,0,0,1
1639386816,M,NY,MD,Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124001771,M,MI,P.A.,Physician Assistant,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1053536250,M,NY,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,16,0,0,23,1
1790713386,F,VA,MD,Emergency Medicine,0,0,28,0,0,0,0,0,0,0,0,0,12,1
1326099086,M,WI,MD,Diagnostic Radiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356321442,M,MI,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619074614,M,FL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,16,0,0,0,1
1306138433,F,CA,M.D.,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043438278,M,FL,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063411924,F,GA,MD,Internal Medicine,0,0,12,0,0,0,0,0,0,0,0,0,76,1
1447244678,M,FL,M.D.,Internal Medicine,0,101,373,36,0,16,22,44,21,110,24,0,227,1
1154684074,M,MD,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447220843,M,OK,MD,Internal Medicine,0,0,101,0,0,0,0,0,0,0,18,0,24,1
1760426266,M,MI,M.D.,Nephrology,0,0,103,0,0,0,0,0,0,17,0,0,48,1
1013934017,M,MN,MD,Internal Medicine,0,30,184,0,0,0,0,74,70,61,0,12,343,1
1477872083,F,GA,D.P.M.,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124137708,M,PA,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497758395,M,IN,OD,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265400170,F,OK,MD,Geriatric Medicine,18,24,160,0,0,0,21,0,12,0,0,0,163,1
1497781462,M,NY,D.O.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629088919,M,IL,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629073598,M,CO,M.D.,Family Practice,0,0,84,0,0,0,12,0,0,15,0,0,17,1
1710939228,M,AL,M.D.,Orthopedic Surgery,0,0,308,0,0,0,0,0,0,90,0,0,42,1
1861672859,M,LA,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255432530,M,OR,DPM,Podiatry,0,0,23,11,0,0,0,0,0,42,0,0,0,1
1417942335,F,ND,FNP,Nurse Practitioner,0,0,37,0,0,0,0,0,16,0,0,0,23,1
1225026453,M,OH,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851408058,M,WI,DO,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1346228426,M,TX,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659379725,M,NY,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003249343,F,MD,O. D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265408421,F,IL,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689620353,M,NJ,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699820431,M,PR,M.D.,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801979752,M,NJ,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1518905355,M,FL,MD,Internal Medicine,0,17,161,0,0,0,0,17,0,0,0,0,40,1
1063468312,M,OH,M.D.,Internal Medicine,0,45,198,0,0,0,0,11,34,60,0,0,46,1
1558320374,F,SC,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730205980,F,CA,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831230655,M,MO,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164453734,F,FL,DO,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891704193,M,MO,DDS,Dentist,0,0,142,0,0,0,0,0,0,0,0,0,0,1
1841298767,M,LA,M.D.,Family Practice,0,0,67,0,0,0,0,0,11,0,0,0,73,1
1063492809,M,FL,MD,Gynecological/Oncology,0,0,25,0,0,0,0,0,0,0,0,0,0,1
1952515991,M,CA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376549071,F,TN,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295990554,M,MD,MD,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679571186,M,FL,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1063412443,M,TX,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356570923,M,WA,M.D.,Internal Medicine,25,0,152,0,41,0,34,13,25,92,38,25,55,1
1952615049,M,NY,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,15,0,0,0,37,1
1346282357,F,PA,FNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,14,17,0,0,1
1609809797,M,TN,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275535171,M,NJ,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396740791,M,LA,M.D.,Otolaryngology,0,0,41,0,0,0,0,0,0,0,0,0,0,1
1902907587,M,NY,M.D.,General Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548226608,F,NY,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548255912,M,PA,M.D.,Internal Medicine,0,0,16,0,0,0,0,0,0,0,0,0,48,1
1972675627,F,CA,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902943145,M,SC,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184658528,M,CT,MD,Internal Medicine,0,0,11,0,0,0,0,0,25,0,0,0,14,1
1922117787,M,CT,MD,Hand Surgery,0,0,35,0,0,0,0,0,0,16,0,0,0,1
1578549523,M,SC,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912948647,M,SC,MD,Psychiatry,0,0,11,0,0,0,0,0,0,0,0,0,0,1
1497160162,M,MA,D.O.,General Surgery,0,0,0,0,0,0,0,0,0,13,0,0,0,1
1124186556,M,WI,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902117203,F,MI,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588621965,M,NC,MD,Anesthesiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144532870,F,ME,PA-C,Physician Assistant,0,0,14,0,0,0,0,0,0,0,0,0,0,1
1174593164,M,VA,M.D.,Neurosurgery,0,0,14,0,0,0,0,0,0,17,0,0,15,1
1669646543,M,WA,M.D.,Family Practice,0,0,18,0,0,0,0,0,0,0,0,0,0,1
1093742314,M,MO,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1710901764,M,TX,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609972959,F,MO,D.O.,Family Practice,0,0,11,0,0,0,0,0,0,0,0,0,0,1
1619041415,M,TX,D.O.,Family Practice,45,0,113,0,0,0,0,15,12,0,0,0,61,1
1083610505,M,AR,MD,Ophthalmology,0,0,34,0,0,0,0,0,0,0,0,0,0,1
1962729517,M,TX,D.O.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710095401,M,AZ,DDS,Dentist,0,0,19,0,0,0,0,0,0,0,0,0,0,1
1346335981,M,TN,M.D.,Family Practice,31,0,307,0,0,0,22,0,0,37,0,12,80,1
1396738472,F,NY,DO,Emergency Medicine,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1881775898,F,VT,PA-C,Physician Assistant,0,0,16,0,0,0,0,0,0,0,16,0,0,1
1316052590,M,OH,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295967164,F,NH,,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1619979705,M,OH,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265542237,F,SC,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629071105,F,IN,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356505333,F,OH,CNS,Certified Clinical Nurse Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124216916,M,CA,D.D.S,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033319322,M,AZ,M.D,Psychiatry & Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124282082,M,IL,M.D.,Internal Medicine,0,0,43,0,0,0,0,0,0,0,0,0,17,1
1194712240,M,NC,M.D.,Hematology/Oncology,0,0,0,0,0,16,19,0,0,0,27,24,0,1
1447209531,M,TX,MD,Internal Medicine,49,13,338,0,0,0,0,63,23,15,0,0,286,1
1295794725,M,CA,MD,Family Practice,11,19,51,0,0,0,0,0,0,0,24,0,22,1
1225097819,M,IL,M.D.,Internal Medicine,0,0,21,0,0,0,0,0,0,0,0,0,55,1
1477984524,F,ID,"MS, APRN, FNP-C",Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386963619,F,FL,M.D.,Clinic/Center,0,0,0,0,0,0,0,0,0,0,0,0,36,1
1003944646,F,ME,MD,Family Practice,0,0,109,0,0,0,0,0,11,0,85,19,20,1
1609804087,F,PA,CRNP,Nurse Practitioner,16,26,198,0,0,0,0,86,12,39,11,0,157,1
1215920319,M,CA,M.D.,Family Practice,38,0,520,0,0,0,0,27,0,0,0,0,116,1
1992783393,M,TX,D.O.,Otolaryngology,0,0,38,0,0,0,0,0,0,17,0,0,0,1
1538365127,M,HI,M.D.,Internal Medicine,0,33,0,0,0,0,0,0,0,0,0,0,16,1
1477637833,M,CA,DDS,Dentist,0,0,13,0,0,0,0,0,0,0,0,0,0,1
1205960788,F,PA,M.D.,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467488916,F,MA,MD MPH,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487991568,F,AL,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730140104,M,NH,PA-C,Physician Assistant,0,0,24,0,0,0,0,0,0,0,23,0,0,1
1043347461,F,CA,NP-C,Nurse Practitioner,0,0,30,0,0,0,0,0,0,0,0,0,13,1
1689622268,F,FL,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,12,0,0,0,1
1114951431,M,ND,M.D.,Family Practice,13,25,134,15,0,0,12,35,0,15,13,0,101,1
1841386711,M,NY,M.D.,Internal Medicine,27,0,0,0,0,0,0,0,13,0,0,0,51,1
1255423174,M,NC,PHARM D,Pharmacist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508157983,F,OH,MD,Internal Medicine,0,0,83,0,0,0,12,0,12,18,27,0,18,1
1952379869,M,KS,MD,Internal Medicine,77,22,289,0,0,0,13,28,24,35,50,0,129,1
1942316625,F,FL,NP-C,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295045516,F,WA,ARNP,Nurse Practitioner,0,0,17,0,0,0,0,0,0,0,0,0,0,1
1114923331,M,TX,M.D.,Family Practice,27,48,378,0,0,0,12,27,98,21,0,0,211,1
1801850086,M,OR,MD,General Surgery,0,0,22,0,0,0,0,0,0,12,0,0,0,1
1265495758,F,VA,DO,Rheumatology,0,0,87,0,0,0,0,0,0,0,0,0,215,1
1124052782,M,MN,"M.D.,",Family Practice,0,14,39,0,0,21,0,0,0,0,0,0,29,1
1760439673,F,NY,FNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982606141,F,NY,FNP,Nurse Practitioner,0,0,29,0,0,0,0,0,0,0,0,0,0,1
1518911460,M,PA,MD,Family Practice,28,0,201,0,0,0,44,0,12,48,37,14,35,1
1235109935,F,MA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134565914,F,SC,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609101583,F,OK,ARNP,Nurse Practitioner,17,0,268,0,0,0,0,0,0,0,0,0,178,1
1174688790,F,TN,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265496970,M,PR,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,14,0,0,0,1
1467415117,M,IN,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1255332011,M,TX,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023050515,M,VA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1851516660,M,IL,MD,Family Practice,0,0,19,0,0,0,0,0,0,0,0,0,0,1
1770515868,M,AL,M.D.,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831128826,F,PA,D.P.M.,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1043546732,F,NY,RPA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134478324,F,MD,CRNP,Nurse Practitioner,17,105,36,0,0,28,70,0,0,89,36,19,0,1
1932217726,M,WA,DDS,Oral Surgery (dentists only),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639133838,M,GA,MD,Interventional Pain Management,13,34,403,13,15,14,47,0,0,186,123,82,59,1
1093920258,F,IA,MBBS,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962441477,F,MN,,Nurse Practitioner,0,0,13,0,0,0,0,0,14,0,0,0,26,1
1205831864,M,HI,M.D.,Internal Medicine,0,0,46,0,0,0,23,0,0,0,0,0,25,1
1912076613,F,CT,APRN,Certified Clinical Nurse Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598100612,F,NY,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1679693402,F,PA,MD,Psychiatry & Neurology,0,0,0,0,0,0,0,0,0,0,0,13,0,1
1134314909,F,CA,DDS,Dentist,0,0,26,0,0,0,0,0,0,0,0,0,0,1
1780609602,M,VA,M.D.,Plastic and Reconstructive Surgery,0,0,14,0,0,0,0,0,0,13,0,0,0,1
1871606541,M,CA,PHYSICIAN ASSISTANT,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053500975,M,AZ,D.D.S.,Dentist,29,0,0,0,0,0,0,0,0,0,0,0,0,1
1326058835,M,TX,MD,Orthopedic Surgery,0,0,46,0,0,0,0,0,0,0,0,0,0,1
1861436719,M,NY,MD,Internal Medicine,23,87,358,0,0,0,22,33,17,65,103,33,279,1
1518963487,F,PA,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598768905,M,NY,M.D. FCCP,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902972029,M,TX,D.M.D,Dentist,32,0,0,0,0,0,0,0,0,0,0,0,0,1
1831326941,M,CA,M.D.,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255381109,M,WA,M.D.,Cardiology,0,0,13,0,0,0,0,11,0,0,16,0,0,1
1194767806,M,MS,M.D.,Cardiology,0,0,64,0,0,0,0,0,0,0,0,0,16,1
1962456905,M,VT,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295779007,M,MS,M.D.,General Surgery,0,0,68,0,0,0,0,0,0,0,0,0,0,1
1699823609,M,CA,MD,Internal Medicine,0,0,123,0,0,0,0,0,11,17,0,0,28,1
1902110265,F,IL,M.D.,Internal Medicine,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1659473221,F,NC,NP,Nurse Practitioner,13,236,354,170,177,18,164,0,0,672,264,219,119,1
1639227184,M,NY,MD,Family Practice,0,0,301,0,0,0,0,0,0,17,0,0,22,1
1013950708,M,TX,M.D.,Psychiatry & Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013996701,M,IL,M.D.,Orthopaedic Surgery,0,0,20,0,0,0,0,0,0,0,0,0,0,1
1083662951,M,OH,MD.,Family Practice,35,0,190,0,0,0,16,19,0,154,46,0,121,1
1831423912,F,OH,CNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,12,16,0,16,1
1073743233,M,CA,D.O.,Physical Medicine and Rehabilitation,0,0,17,0,0,0,0,0,0,0,0,0,11,1
1669470308,M,NJ,MD,Nephrology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548223324,M,TX,M.D.,Neurology,0,0,91,0,0,0,0,13,0,0,0,0,97,1
1134198849,M,NY,MD,Internal Medicine,0,21,73,0,0,0,0,0,0,31,40,22,17,1
1194050682,M,NE,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427129485,M,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366478265,M,VA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851328371,F,IL,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1346233053,M,PA,DPM,Podiatry,0,0,0,0,0,0,0,0,0,40,0,0,18,1
1669507943,M,MS,MD,Anesthesiology,0,53,123,12,22,0,21,0,0,93,32,0,25,1
1457582918,M,CA,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558419457,M,MO,,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528137726,F,ME,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,24,1
1952478703,M,ID,M.D.,Urology,0,0,86,0,0,0,0,67,19,0,0,0,0,1
1588602916,M,NY,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699764472,F,WA,M.D.,Family Practice,15,0,57,0,0,0,0,16,0,21,49,12,0,1
1588614952,M,FL,M.D.,Geriatric Medicine,0,0,144,0,0,0,0,0,0,26,0,0,91,1
1558661116,M,MO,D.O.,Otolaryngology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659357234,F,CA,M.D.,Family Practice,11,0,64,0,0,0,0,0,0,0,0,13,23,1
1336331636,F,WA,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679552350,F,MO,M.D.,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1396907689,F,NY,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,44,0,0,1
1245302397,M,AZ,D.D.S.,Dentist,0,0,12,0,0,0,0,0,0,13,0,0,0,1
1821282682,F,CO,PA,Physician Assistant,0,0,13,0,0,0,0,0,0,0,20,13,36,1
1114182664,F,VT,DPT,Physical Therapist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598755431,M,PA,M.D.,Family Practice,0,0,66,0,0,0,0,0,0,14,0,0,75,1
1366406746,M,PA,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235170481,M,FL,DO,Emergency Medicine,11,0,142,0,0,0,0,0,0,52,0,0,61,1
1962711739,F,MN,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194725994,F,PA,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518093939,M,CA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760461677,F,PA,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154416048,M,NY,M.D.,Neuropsychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497926919,F,IN,M.D.,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407067432,F,WA,M.D.,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255484101,M,GA,D.D.S.,Oral Surgery (dentists only),0,0,20,0,0,0,0,0,0,0,0,0,0,1
1366564460,M,NJ,MD,Plastic and Reconstructive Surgery,0,0,0,0,0,0,0,0,0,14,0,0,0,1
1720195407,M,NY,MD,Emergency Medicine,0,0,11,0,0,0,0,0,0,0,0,0,0,1
1598996647,F,TX,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1053584771,M,MA,"D.D.S, M.D.",Oral Surgery (dentists only),0,0,20,0,0,0,0,0,0,0,0,0,0,1
1912160045,M,MA,MD,Family Practice,0,0,16,0,0,0,0,0,19,0,0,0,18,1
1003913468,M,TX,M.D.,Family Practice,0,0,221,0,0,0,0,0,21,0,0,0,101,1
1699747592,F,TX,M.D.,Family Practice,0,0,50,0,0,0,0,14,0,0,0,0,26,1
1598721243,M,SC,MD,Family Practice,0,18,215,0,0,0,0,0,0,55,0,29,82,1
1568499564,M,PR,PH.D.,Psychologist,0,0,0,0,0,0,0,0,0,17,0,0,0,1
1457672966,M,PA,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942245345,M,LA,MD,Orthopedic Surgery,0,0,77,0,0,0,0,0,0,0,0,0,0,1
1073557989,F,OH,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922001627,M,LA,M.D.,Hematology/Oncology,0,0,109,0,0,0,0,0,0,20,21,0,11,1
